t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
26.8012,squat,face,,0.016188,0.000000,,,,,,,,,0.357046,,0.519043,,rest,0,0,debug,0.561119,0.580001,0.140738,0.391846,5,0.574382,0.649254,0.941944,0.588168,0.638400,1.302796,1.771624,-0.0333,0.935160,1.794915,1.030173,1.008370,1.865207,0.671475,1.076760,1.915808,1.462855
26.8345,squat,face,,0.016188,0.000000,,,,,,,,0.431849,0.355117,,0.539062,,rest,0,0,debug,0.561119,0.580001,0.143188,0.287842,5,0.573302,0.644243,0.942153,0.588168,0.635628,1.302796,1.750427,-0.0333,0.935160,1.794915,1.008370,1.000977,1.865207,0.674571,1.076760,1.889295,1.136515
26.8678,squat,face,,0.016188,0.000000,,,,,,,,0.434057,0.352762,,0.444092,,rest,0,0,debug,0.561119,0.580001,0.137001,0.255859,5,0.570358,0.639173,0.941042,0.585812,0.635628,1.291297,1.750427,-0.0333,0.935160,1.794915,0.917560,1.008370,1.865207,0.671475,1.068888,1.915808,1.076760
26.9012,squat,face,,0.016188,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.567261,0.634826,0.941319,0.583475,0.632489,1.291297,1.750427,-0.0333,0.942041,1.794915,0.861952,1.000977,1.865207,0.671475,1.068888,1.915808,1.037485
26.9345,squat,face,,0.016188,0.000000,,,,,,,,,0.355109,,0.478760,,rest,0,0,debug,0.561119,0.580001,0.141908,0.254639,5,0.564695,0.631349,0.940972,0.581156,0.632489,1.291297,1.750427,-0.0333,0.929219,1.794915,0.827139,1.000977,1.865207,0.668407,1.068888,1.915808,1.015369
26.9678,squat,face,,0.016188,0.000000,,,,,,,,,0.354889,,0.622559,,rest,0,0,debug,0.561119,0.580001,0.137882,0.376221,5,0.562548,0.628699,0.940625,0.581156,0.632489,1.291297,1.771624,-0.0333,0.935160,1.794915,0.795026,1.008370,1.865207,0.671475,1.068888,1.889295,1.044894
27.0345,squat,face,,0.016188,0.000000,,,,,,,,,0.354383,,0.593750,,rest,0,0,debug,0.561119,0.580001,0.141483,0.299805,5,0.559956,0.624789,0.941181,0.581156,0.629765,1.291297,1.771624,0.0000,0.935160,1.794915,0.795026,1.008370,1.865207,0.668407,1.068888,1.915808,1.037485
27.0678,squat,face,,0.016188,0.000000,,,,,,,,0.420527,0.354386,,0.538086,,rest,0,0,debug,0.561119,0.580001,0.140686,0.269287,5,0.558926,0.623741,0.941875,0.581156,0.632489,1.291297,1.771624,0.0000,0.935160,1.794915,0.812693,1.008370,1.865207,0.671475,1.068888,1.915808,1.052952
27.1012,squat,face,,0.016188,0.000000,,,,,,,,,0.355718,,0.480713,,rest,0,0,debug,0.561119,0.580001,0.140470,0.268311,5,0.558119,0.623216,0.940903,0.581156,0.629765,1.291297,1.771624,0.0000,0.935160,1.794915,0.781679,1.008370,1.865207,0.668407,1.068888,1.889295,1.044894
27.1345,squat,face,,0.016188,0.000000,,,,,,,,,0.355666,,0.504395,,rest,0,0,debug,0.561119,0.580001,0.139466,0.315674,5,0.557263,0.623340,0.941181,0.581156,0.629765,1.291297,1.771624,0.0000,0.942041,1.794915,0.785877,1.008370,1.865207,0.668407,1.068888,1.915808,1.044894
27.1679,squat,face,,0.016188,0.000000,,,,,,,,,0.355325,,0.555176,,rest,0,0,debug,0.561119,0.580001,0.139907,0.335449,5,0.556554,0.623700,0.941042,0.583475,0.632489,1.291297,1.771624,0.0000,0.935160,1.794915,0.773409,1.000977,1.865207,0.668407,1.068888,1.889295,1.044894
27.2012,squat,face,,0.016188,0.000000,,,,,,,,,0.354296,,0.491211,,rest,0,0,debug,0.561119,0.580001,0.140369,0.332764,5,0.556137,0.624029,0.941389,0.583475,0.629765,1.291297,1.771624,0.0000,0.935160,1.794915,0.764749,1.008370,1.865207,0.668407,1.068888,1.889295,1.044894
27.2345,squat,face,,0.016188,0.000000,,,,,,,,,0.354545,,0.534668,,rest,0,0,debug,0.561119,0.580001,0.140450,0.357422,5,0.555633,0.623806,0.940903,0.583475,0.629765,1.291297,1.771624,0.0000,0.929219,1.794915,0.817238,1.000977,1.865207,0.668407,1.076760,1.889295,1.037485
27.2679,squat,face,,0.016188,0.000000,,,,,,,,,0.354121,,0.583984,,rest,0,0,debug,0.561119,0.580001,0.138991,0.429688,5,0.555220,0.623592,0.940972,0.585812,0.632489,1.291297,1.771624,-0.0333,0.935160,1.794915,0.841410,1.008370,1.865207,0.668407,1.068888,1.889295,1.044894
27.3012,squat,face,,0.016188,0.000000,,,,,,,,,0.353609,,0.613281,,rest,0,0,debug,0.561119,0.580001,0.140326,0.423584,5,0.554659,0.623160,0.941597,0.583475,0.632489,1.291297,1.771624,-0.0333,0.929219,1.794915,0.831844,1.000977,1.865207,0.668407,1.068888,1.889295,1.030173
27.3345,squat,face,,0.016188,0.000000,,,,,,,,,0.353089,,0.536621,,rest,0,0,debug,0.561119,0.580001,0.140247,0.370361,5,0.553984,0.622666,0.941528,0.583475,0.632489,1.291297,1.771624,-0.0333,0.935160,1.794915,0.851913,1.008370,1.865207,0.671475,1.068888,1.889295,1.037485
27.3679,squat,face,,0.016188,0.000000,,,,,,,,,0.352168,0.240955,0.624512,,rest,0,0,debug,0.561119,0.580001,0.139013,0.484375,5,0.553665,0.622298,0.940764,0.583475,0.632489,1.291297,1.771624,-0.0333,0.935160,1.794915,0.846979,1.008370,1.865207,0.671475,1.068888,1.915808,1.037485
27.4012,squat,face,,0.016188,0.000000,,,,,,,,,0.352504,,0.579590,,rest,0,0,debug,0.561119,0.580001,0.140502,0.441895,5,0.553376,0.622002,0.941389,0.583475,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.867062,1.008370,1.865207,0.671475,1.076760,1.889295,1.037485
27.4345,squat,face,,0.016188,0.000000,,,,,,,,,0.352307,,0.551758,,rest,0,0,debug,0.561119,0.580001,0.140603,0.404541,5,0.553124,0.621714,0.940556,0.583475,0.632489,1.291297,1.771624,-0.0333,0.935160,1.794915,0.851913,1.000977,1.865207,0.671475,1.076760,1.915808,1.037485
27.4679,squat,face,,0.016188,0.000000,,,,,,,,,0.351495,0.225183,0.621094,,rest,0,0,debug,0.561119,0.580001,0.139829,0.465576,5,0.552774,0.621570,0.941389,0.585812,0.632489,1.291297,1.771624,-0.0333,0.935160,1.794915,0.872231,1.008370,1.865207,0.671475,1.068888,1.889295,1.044894
27.5012,squat,face,,0.016188,0.000000,,,,,,,,,0.350846,0.230340,0.647949,,rest,0,0,debug,0.561119,0.580001,0.138427,0.511230,5,0.552495,0.621424,0.941111,0.585812,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.867062,1.008370,1.865207,0.674571,1.076760,1.915808,1.044894
27.5345,squat,face,,0.016188,0.000000,,,,,,,,,0.351278,0.214924,0.628418,,rest,0,0,debug,0.561119,0.580001,0.137727,0.466797,5,0.552338,0.621659,0.941042,0.585812,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.867062,1.008370,1.865207,0.674571,1.076760,1.915808,1.044894
27.5679,squat,face,,0.016188,0.000000,,,,,,,,,0.350587,0.204673,0.643066,,rest,0,0,debug,0.561119,0.580001,0.136700,0.518066,5,0.551978,0.621706,0.941042,0.585812,0.635628,1.302796,1.771624,-0.0333,0.935160,1.794915,0.878216,1.008370,1.865207,0.674571,1.076760,1.889295,1.044894
27.6012,squat,face,,0.016188,0.000000,,,,,,,,,0.351010,0.224188,0.674805,,rest,0,0,debug,0.561119,0.580001,0.135613,0.560059,5,0.551727,0.622002,0.940417,0.585812,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.888884,1.000977,1.865207,0.674571,1.068888,1.889295,1.068888
27.6345,squat,face,,0.016188,0.000000,,,,,,,,,0.350274,0.230381,0.648438,,rest,0,0,debug,0.561119,0.580001,0.135120,0.553711,5,0.551615,0.622082,0.941389,0.585812,0.635628,1.302796,1.771624,-0.0333,0.935160,1.794915,0.888884,1.008370,1.865207,0.674571,1.068888,1.889295,1.052952
27.6679,squat,face,,0.016188,0.000000,,,,,,,,,0.350322,0.241215,0.649414,,rest,0,0,debug,0.561119,0.580001,0.134781,0.562988,5,0.551490,0.622305,0.941250,0.585812,0.635628,1.291297,1.771624,-0.0333,0.929219,1.794915,0.872231,1.008370,1.865207,0.674571,1.076760,1.915808,1.044894
27.7012,squat,face,,0.016188,0.000000,,,,,,,,,0.350519,0.232180,0.635254,,rest,0,0,debug,0.561119,0.580001,0.134292,0.522949,5,0.551275,0.622147,0.941458,0.585812,0.635628,1.302796,1.771624,-0.0333,0.935160,1.794915,0.888884,1.000977,1.865207,0.674571,1.068888,1.889295,1.044894
27.7345,squat,face,,0.016188,0.000000,,,,,,,,,0.350390,0.218872,0.618652,,rest,0,0,debug,0.561119,0.580001,0.134809,0.507324,5,0.551089,0.622074,0.941667,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.894320,1.008370,1.865207,0.674571,1.076760,1.889295,1.052952
27.7679,squat,face,,0.016188,0.000000,,,,,,,,,0.350570,0.241327,0.667480,,rest,0,0,debug,0.561119,0.580001,0.134896,0.552734,5,0.550925,0.622032,0.941736,0.588168,0.635628,1.291297,1.771624,-0.0333,0.929219,1.794915,0.905393,1.000977,1.865207,0.674571,1.076760,1.889295,1.052952
27.8012,squat,face,,0.016188,0.000000,,,,,,,,,0.350531,0.237437,0.656250,,rest,0,0,debug,0.561119,0.580001,0.134966,0.519531,5,0.550723,0.621911,0.941667,0.585812,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.899824,1.008370,1.865207,0.674571,1.068888,1.889295,1.044894
27.8345,squat,face,,0.016188,0.000000,,,,,,,,,0.350271,0.242845,0.657715,,rest,0,0,debug,0.561119,0.580001,0.134945,0.539062,5,0.550465,0.621722,0.941944,0.585812,0.638400,1.291297,1.771624,-0.0333,0.929219,1.794915,0.894320,1.008370,1.865207,0.674571,1.076760,1.915808,1.044894
27.8679,squat,face,,0.016188,0.000000,,,,,,,,,0.349858,0.231478,0.651855,,rest,0,0,debug,0.561119,0.580001,0.135512,0.558105,5,0.550168,0.621662,0.941458,0.588168,0.635628,1.302796,1.771624,-0.0333,0.935160,1.794915,0.888884,1.008370,1.865207,0.674571,1.068888,1.915808,1.044894
27.9012,squat,face,,0.016188,0.000000,,,,,,,,,0.350213,0.236387,0.662109,,rest,0,0,debug,0.561119,0.580001,0.135605,0.561035,5,0.549989,0.621659,0.941250,0.588168,0.635628,1.291297,1.771624,-0.0333,0.929219,1.794915,0.899824,1.000977,1.865207,0.674571,1.076760,1.889295,1.037485
27.9346,squat,face,,0.016188,0.000000,,,,,,,,,0.350013,0.241600,0.657227,,rest,0,0,debug,0.561119,0.580001,0.135422,0.555664,5,0.549717,0.621573,0.941944,0.588168,0.635628,1.302796,1.771624,-0.0333,0.935160,1.794915,0.894320,1.000977,1.865207,0.674571,1.068888,1.915808,1.044894
27.9679,squat,face,,0.016188,0.000000,,,,,,,,,0.349720,0.222941,0.650879,,rest,0,0,debug,0.561119,0.580001,0.136588,0.556152,5,0.549630,0.621430,0.941597,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.899824,1.008370,1.865207,0.674571,1.076760,1.889295,1.044894
28.0012,squat,face,,0.016188,0.000000,,,,,,,,,0.349837,0.222839,0.660645,,rest,0,0,debug,0.561119,0.580001,0.136843,0.570801,5,0.549432,0.621149,0.941597,0.585812,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.894320,1.000977,1.865207,0.674571,1.076760,1.915808,1.037485
28.0346,squat,face,,0.016188,0.000000,,,,,,,,,0.349760,0.219079,0.654297,,rest,0,0,debug,0.561119,0.580001,0.135433,0.543457,5,0.549182,0.620953,0.941597,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.905393,1.008370,1.865207,0.674571,1.076760,1.915808,1.037485
28.0679,squat,face,,0.016188,0.000000,,,,,,,,,0.349934,0.218576,0.655762,,rest,0,0,debug,0.561119,0.580001,0.136960,0.532715,5,0.549026,0.620746,0.941181,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.888884,1.008370,1.865207,0.674571,1.060587,1.915808,1.044894
28.1012,squat,face,,0.016188,0.000000,,,,,,,,,0.349564,0.241539,0.673340,,rest,0,0,debug,0.561119,0.580001,0.136389,0.560547,5,0.548850,0.620491,0.941944,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.888884,1.008370,1.865207,0.674571,1.068888,1.889295,1.044894
28.1346,squat,face,,0.016188,0.000000,,,,,,,,,0.350138,0.241672,0.657227,,rest,0,0,debug,0.561119,0.580001,0.135228,0.550781,5,0.548775,0.620479,0.941319,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.888884,1.008370,1.865207,0.674571,1.076760,1.915808,1.044894
28.1679,squat,face,,0.016188,0.000000,,,,,,,,,0.350415,0.223119,0.667969,,rest,0,0,debug,0.561119,0.580001,0.135673,0.541992,5,0.548674,0.620240,0.941042,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.888884,1.008370,1.865207,0.674571,1.076760,1.889295,1.037485
28.2012,squat,face,,0.016188,0.000000,,,,,,,,,0.350260,0.241097,0.671387,,rest,0,0,debug,0.561119,0.580001,0.137021,0.560059,5,0.548444,0.620160,0.941250,0.588168,0.635628,1.291297,1.771624,-0.0333,0.929219,1.794915,0.905393,1.000977,1.865207,0.674571,1.068888,1.889295,1.030173
28.2346,squat,face,,0.016188,0.000000,,,,,,,,,0.349770,0.223097,0.663086,,rest,0,0,debug,0.561119,0.580001,0.137454,0.552246,5,0.548243,0.620027,0.941181,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.899824,1.000977,1.865207,0.677697,1.068888,1.889295,1.044894
28.2679,squat,face,,0.016188,0.000000,,,,,,,,,0.350070,0.225012,0.672363,,rest,0,0,debug,0.561119,0.580001,0.136657,0.565918,5,0.548038,0.619693,0.940903,0.590881,0.638400,1.291297,1.771624,-0.0333,0.935160,1.794915,0.899824,1.008370,1.865207,0.677697,1.068888,1.889295,1.022465
28.3012,squat,face,,0.016188,0.000000,,,,,,,,,0.350111,0.222567,0.663574,,rest,0,0,debug,0.561119,0.580001,0.137881,0.529297,5,0.547734,0.619338,0.940972,0.588168,0.638400,1.291297,1.771624,-0.0333,0.935160,1.794915,0.888884,1.000977,1.865207,0.674571,1.068888,1.915808,1.037485
28.3346,squat,face,,0.016188,0.000000,,,,,,,,,0.350344,0.220130,0.657227,,rest,0,0,debug,0.561119,0.580001,0.137996,0.512207,5,0.547499,0.619099,0.941597,0.588168,0.638400,1.291297,1.771624,-0.0333,0.929219,1.794915,0.899824,1.008370,1.865207,0.677697,1.068888,1.889295,1.037485
28.3679,squat,face,,0.016188,0.000000,,,,,,,,,0.350450,0.226937,0.663574,,rest,0,0,debug,0.561119,0.580001,0.138786,0.520996,5,0.547218,0.618819,0.942153,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.899824,1.000977,1.865207,0.677697,1.084739,1.889295,1.037485
28.4012,squat,face,,0.016188,0.000000,,,,,,,,,0.350623,0.231837,0.657715,,rest,0,0,debug,0.561119,0.580001,0.137788,0.505371,5,0.546982,0.618580,0.941667,0.588168,0.638400,1.291297,1.771624,-0.0333,0.935160,1.794915,0.911843,1.008370,1.865207,0.677697,1.068888,1.889295,1.037485
28.4346,squat,face,,0.016188,0.000000,,,,,,,,,0.351038,0.242911,0.655762,,rest,0,0,debug,0.561119,0.580001,0.138122,0.477295,5,0.546761,0.618241,0.941389,0.588168,0.638400,1.291297,1.771624,-0.0333,0.929219,1.794915,0.911843,1.008370,1.865207,0.677697,1.076760,1.915808,1.030173
28.4679,squat,face,,0.016188,0.000000,,,,,,,,,0.351030,0.242103,0.677734,,rest,0,0,debug,0.561119,0.580001,0.138886,0.533691,5,0.546501,0.618032,0.941667,0.588168,0.635628,1.291297,1.771624,-0.0333,0.929219,1.794915,0.905393,1.000977,1.865207,0.674571,1.068888,1.889295,1.030173
28.5012,squat,face,,0.016188,0.000000,,,,,,,,,0.351128,0.231776,0.673340,,rest,0,0,debug,0.561119,0.580001,0.138482,0.499512,5,0.546336,0.617785,0.941250,0.588168,0.635628,1.291297,1.771624,-0.0333,0.929219,1.794915,0.894320,1.008370,1.865207,0.677697,1.068888,1.915808,1.022465
28.5346,squat,face,,0.016188,0.000000,,,,,,,,,0.351243,0.231347,0.676270,,rest,0,0,debug,0.561119,0.580001,0.138021,0.494629,5,0.546132,0.617599,0.941597,0.588168,0.638400,1.291297,1.771624,-0.0333,0.935160,1.794915,0.899824,1.008370,1.865207,0.677697,1.076760,1.915808,1.022465
28.5679,squat,face,,0.016188,0.000000,,,,,,,,,0.351270,0.224570,0.683105,,rest,0,0,debug,0.561119,0.580001,0.139034,0.493408,5,0.546036,0.617633,0.941319,0.590881,0.638400,1.291297,1.771624,-0.0333,0.929219,1.794915,0.929219,1.000977,1.865207,0.677697,1.076760,1.889295,1.022465
28.6012,squat,face,,0.016188,0.000000,,,,,,,,,0.351274,,0.669434,,rest,0,0,debug,0.561119,0.580001,0.138904,0.440186,5,0.545950,0.617676,0.940972,0.588168,0.635628,1.291297,1.771624,-0.0333,0.935160,1.794915,0.905393,1.008370,1.865207,0.677697,1.076760,1.915808,1.030173
28.6346,squat,face,,0.016188,0.000000,,,,,,,,,0.351428,0.206392,0.663086,,rest,0,0,debug,0.561119,0.580001,0.139447,0.432129,5,0.545842,0.617745,0.941667,0.590881,0.638400,1.291297,1.771624,-0.0333,0.929219,1.794915,0.917560,1.000977,1.865207,0.677697,1.068888,1.889295,1.022465
28.6679,squat,face,,0.016188,0.000000,,,,,,,,,0.352008,,0.670898,,rest,0,0,debug,0.561119,0.580001,0.138141,0.455078,5,0.545626,0.617728,0.941458,0.590881,0.638400,1.279198,1.771624,-0.0333,0.935160,1.794915,0.905393,1.000977,1.865207,0.677697,1.068888,1.889295,1.037485
28.7013,squat,face,,0.016188,0.000000,,,,,,,,,0.352573,0.220298,0.699707,,rest,0,0,debug,0.561119,0.580001,0.137371,0.502441,5,0.545239,0.617529,0.941736,0.590881,0.641202,1.291297,1.771624,-0.0333,0.935160,1.794915,0.917560,1.000977,1.865207,0.677697,1.068888,1.889295,1.037485
28.7346,squat,face,,0.016188,0.000000,,,,,,,,,0.352431,0.218207,0.693359,,rest,0,0,debug,0.561119,0.580001,0.138936,0.485352,5,0.545021,0.617615,0.941181,0.590881,0.641202,1.291297,1.750427,-0.0333,0.935160,1.794915,0.911843,1.008370,1.865207,0.677697,1.076760,1.889295,1.037485
28.7679,squat,face,,0.016188,0.000000,,,,,,,,,0.352412,,0.529785,,rest,0,0,debug,0.561119,0.580001,0.142276,0.287109,5,0.544602,0.617533,0.941319,0.593279,0.641202,1.279198,1.750427,-0.0333,0.935160,1.794915,0.917560,1.008370,1.865207,0.680849,1.068888,1.889295,1.030173
28.8013,squat,face,,0.016188,0.000000,,,,,,,,,0.488612,0.301267,0.617676,,rest,0,0,debug,0.561119,0.580001,0.144767,0.409668,2,0.543955,0.617389,0.941319,0.595695,0.644025,1.268110,1.750427,-0.0667,0.935160,1.794915,0.841410,1.000977,1.840072,0.680849,1.068888,1.915808,0.987463
28.8679,squat,face,0.004045,0.009995,0.640625,0.557930,0.446024,0.047699,0.084799,0.640625,0.004045,4,0.510183,0.487453,,0.562500,,rest,0,0,debug,0.561119,0.580001,0.144639,0.302002,2,0.541897,0.618093,0.941319,0.595695,0.644025,1.268110,1.750427,0.0000,0.935160,1.794915,0.841410,1.000977,1.840072,0.680849,1.068888,1.915808,0.987463
28.9013,squat,face,,0.009995,0.000000,,,,,,,,0.509916,0.521459,0.246918,0.515625,,rest,0,0,debug,0.561119,0.580001,0.133262,0.365234,4,0.540355,0.618171,0.941458,0.603062,0.649744,1.245742,1.750427,-0.0333,0.935160,1.794915,0.768767,1.008370,1.840072,0.694236,1.068888,1.889295,1.022465
28.9346,squat,face,0.005196,0.008555,0.662360,0.552204,0.438193,0.054065,0.096115,0.662360,0.005196,4,0.492733,0.515809,0.280965,0.587402,,rest,0,0,debug,0.561119,0.580001,0.136274,0.506348,4,0.540186,0.619017,0.940833,0.603062,0.653060,1.245742,1.729724,-0.0333,0.935160,1.794915,0.764749,1.008370,1.840072,0.697548,1.068888,1.889295,1.060587
28.9679,squat,face,0.004405,0.007310,0.624805,0.548841,0.435566,0.049777,0.088492,0.624805,0.004405,4,0.492322,0.509405,0.470497,0.604980,,rest,0,0,debug,0.561119,0.580001,0.142824,0.528809,4,0.540507,0.620113,0.940833,0.603062,0.653060,1.245742,1.729724,0.0000,0.935160,1.794915,0.764749,1.008370,1.840072,0.697548,1.068888,1.889295,1.060587
29.0013,squat,face,0.004910,0.006590,0.795802,0.545958,0.431642,0.052552,0.093425,0.795802,0.004910,4,0.483737,0.496659,,0.559570,,rest,0,0,debug,0.561119,0.580001,0.142846,0.511230,4,0.541503,0.617923,0.940556,0.610974,0.658944,1.245742,1.708085,0.0000,0.935160,1.771624,0.773409,1.000977,1.840072,0.708160,1.068888,1.889295,1.174307
29.0346,squat,face,0.005072,0.006134,0.797334,0.538219,0.428154,0.053413,0.094956,0.797334,0.005072,4,0.482498,0.490913,0.646113,0.672363,,rest,0,0,debug,0.561119,0.580001,0.145990,0.496582,4,0.541901,0.615031,0.940764,0.616124,0.668407,1.245742,1.708085,0.0000,0.935160,1.794915,0.808208,1.000977,1.840072,0.722144,1.076760,1.889295,1.593774
29.0679,squat,face,0.005703,0.006005,0.830921,0.530540,0.420734,0.056639,0.100691,0.830921,0.005703,4,0.480795,0.477634,,0.610352,,rest,0,0,debug,0.561119,0.580001,0.151102,0.400635,4,0.542835,0.612328,0.941042,0.621734,0.671475,1.245742,1.688375,0.0000,0.929219,1.771624,0.856903,1.000977,1.840072,0.740954,1.076760,1.889295,1.648953
29.1013,squat,face,0.005780,0.005937,0.829156,0.521530,0.417458,0.057018,0.101366,0.829156,0.005780,4,0.477679,0.514009,,0.633301,,rest,0,0,debug,0.561119,0.580001,0.055941,0.210693,4,0.544083,0.608248,0.941389,0.624387,0.671475,1.245742,1.669107,0.0000,0.929219,1.771624,0.899824,1.000977,1.817209,0.760772,1.076760,1.889295,1.688375
29.1346,squat,face,0.006665,0.006156,0.805862,0.516086,0.410715,0.061229,0.108851,0.805862,0.006665,4,0.469794,0.523686,0.394592,0.566406,,rest,0,0,debug,0.561119,0.580001,0.049477,0.289795,4,0.545986,0.602557,0.940278,0.632489,0.677697,1.245742,1.630572,0.0000,0.935160,1.771624,1.000977,1.000977,1.817209,0.790122,1.068888,1.889295,1.729724
29.1679,squat,face,0.006856,0.006366,0.768331,0.506472,0.405219,0.062100,0.110400,0.768331,0.006856,4,0.464521,0.537451,,0.489990,,rest,0,0,debug,0.561119,0.580001,0.073673,0.199951,4,0.549958,0.597657,0.941458,0.629765,0.684034,1.245742,1.612598,0.0000,0.935160,1.771624,1.015369,1.000977,1.794915,0.808208,1.076760,1.915808,1.729724
29.2013,squat,face,0.007627,0.006744,0.823839,0.502145,0.400011,0.065499,0.116443,0.823839,0.007627,4,0.458446,0.485578,0.628258,0.595703,,rest,0,0,debug,0.561119,0.580001,0.154283,0.368896,4,0.554424,0.592641,0.940903,0.629765,0.687710,1.257213,1.593774,0.0000,0.935160,1.794915,1.044894,1.008370,1.794915,0.817238,1.068888,1.889295,1.750427
29.2346,squat,face,0.007858,0.007078,0.821168,0.493005,0.394436,0.066483,0.118191,0.821168,0.007858,4,0.455750,0.486531,0.503189,0.649902,,rest,0,0,debug,0.561119,0.580001,0.164144,0.459229,4,0.557675,0.588393,0.940278,0.627067,0.694236,1.245742,1.576596,0.0000,0.935160,1.794915,1.084739,1.000977,1.794915,0.827139,1.068888,1.889295,1.750427
29.2679,squat,face,0.008535,0.007515,0.888567,0.486234,0.387909,0.069287,0.123177,0.888567,0.008535,4,0.451430,0.472559,,0.710938,,rest,0,0,debug,0.561119,0.580001,0.160553,0.353027,4,0.558835,0.584703,0.940208,0.613541,0.694236,1.235223,1.558600,0.0000,0.929219,1.771624,1.060587,1.008370,1.771624,0.827139,1.068888,1.889295,1.729724
29.3013,squat,face,0.009792,0.008198,0.841722,0.481024,0.374962,0.074216,0.131939,0.841722,0.009792,4,0.447976,0.485802,,0.530762,,rest,0,0,debug,0.561119,0.580001,0.175273,0.342285,4,0.557573,0.581472,0.938194,0.590881,0.690958,1.203997,1.558600,0.0000,0.935160,1.794915,0.973377,1.008370,1.750427,0.822490,1.076760,1.889295,1.669107
29.3346,squat,face,0.009920,0.008715,0.809490,0.477541,0.369735,0.074700,0.132800,0.809490,0.009920,4,0.448891,0.470044,,0.479248,,rest,0,0,debug,0.561119,0.580001,0.178743,0.272217,4,0.554160,0.578634,0.937361,0.558342,0.680849,1.155103,1.542162,0.0000,0.929219,1.794915,0.923352,1.008370,1.729724,0.812693,1.068888,1.889295,0.785877
